account,type,residence,date_joined,indication_coupon,first_deposit_amount,first_deposit_date,first_transaction_amount,first_transaction_date,balance_amount
4145,type_6,gh,2017-12-29,116,9090.91,2017-12-29,172.137142857143,2017-12-29,-219057.5
2088,type_1,ru,2018-05-22,308,,,,,
1256,type_1,ru,2017-08-10,308,500.0,2017-08-10,0.4025,2017-08-11,-564.09
5229,type_6,"",2018-07-17,308,9090.91,2018-07-17,,,9090.91
5941,type_6,br,2018-12-01,308,9090.91,2018-12-01,11.6096385542169,2018-12-01,8502.88
1232,type_1,id,2017-07-26,203,8426.66666666667,2017-07-27,125.76,2017-07-27,24536.36
3470,type_6,br,2017-07-15,308,9090.91,2017-07-15,,,-90909.09
1991,type_1,in,2018-04-12,308,,,,,
1783,type_1,ng,2018-02-08,308,,,,,
4360,type_6,mm,2018-02-16,308,9090.91,2018-02-16,1424.37777777778,2018-02-17,-20668.11
3924,type_6,ng,2017-11-13,244,9090.91,2017-11-13,1.06666666666667,2017-11-13,-90910.62
5207,type_6,"",2018-07-14,308,9090.91,2018-07-14,,,9090.91
5483,type_6,za,2018-09-04,308,9090.91,2018-09-04,,,9090.91
3146,type_6,ru,2017-04-17,13,9090.91,2017-04-17,8.65740740740741,2017-04-17,-391498.39
1134,type_1,ly,2017-04-16,9,,,,,
3877,type_6,cm,2017-11-01,308,9090.91,2017-11-01,,,-90909.09
1806,type_1,ng,2018-02-15,26,300.0,2018-02-19,0.49,2018-02-19,2691.23
2446,type_1,ng,2018-10-01,308,,,,,
1438,type_1,za,2017-10-28,36,,,,,
2673,type_3,dk,2017-08-15,308,,,,,
5574,type_6,br,2018-09-21,308,9090.91,2018-09-21,0.349468650371945,2018-09-21,9019.21
4832,type_6,by,2018-05-17,308,9090.91,2018-05-17,35.8825,2018-05-17,9005.2
5141,type_6,id,2018-07-05,308,9090.91,2018-07-05,10.78625,2018-07-05,9038.21
4200,type_6,id,2018-01-11,29,9090.91,2018-01-11,22.579,2018-01-11,20842.05
2056,type_1,id,2018-05-07,308,,,,,
5717,type_6,ng,2018-10-17,308,9090.91,2018-10-17,3.88235294117647,2018-10-17,9060.78
4732,type_6,br,2018-04-27,308,9090.91,2018-04-27,1.1,2018-04-27,9089.67
5640,type_6,ng,2018-09-30,308,9090.91,2018-09-30,,,9090.91
4303,type_6,id,2018-02-03,308,9090.91,2018-02-03,6.54428571428571,2018-02-03,9004.7
3349,type_6,it,2017-06-10,41,9090.91,2017-06-10,,,-90909.09
2784,type_6,pl,2017-01-09,308,9090.91,2017-01-09,100.0,2017-01-09,-90890.38
4602,type_6,"",2018-04-02,308,9090.91,2018-04-02,0.273294663573086,2018-04-02,8710.0
4890,type_6,mx,2018-05-26,308,9090.91,2018-05-26,,,9090.91
3554,type_6,id,2017-08-05,222,9090.91,2017-08-05,1020.01238095238,2017-08-05,-7942798.97
5961,type_6,th,2018-12-05,308,9090.91,2018-12-05,3.125,2018-12-05,6585.28
2752,type_5,zw,2017-08-28,308,,2017-08-28,,,0.0
5567,type_6,id,2018-09-20,308,9090.91,2018-09-20,31.0,2018-09-20,8977.3
2306,type_1,id,2018-08-10,308,,,,,
2251,type_1,pk,2018-07-17,308,,,,,
3540,type_6,bd,2017-08-02,308,9090.91,2017-08-02,1.03,2017-08-02,-90909.72
5476,type_6,fr,2018-09-03,308,9090.91,2018-09-03,,,9090.91
4641,type_6,"",2018-04-11,308,9090.91,2018-04-11,1.11,2018-04-11,9090.23
2095,type_1,id,2018-05-26,308,2040.8,2018-05-26,0.194,2018-05-27,2019.42
3820,type_6,id,2017-10-18,308,9090.91,2017-10-18,2.88428571428571,2017-10-18,-4051881.27
3976,type_6,bo,2017-11-22,308,9090.91,2017-11-22,7.67555555555556,2017-11-22,-10903778.72
3362,type_6,br,2017-06-15,308,9090.91,2017-06-15,9.683,2017-06-15,-90942.54
5213,type_6,"",2018-07-15,308,9090.91,2018-07-15,,,9090.91
2286,type_1,id,2018-07-31,308,,,,,
5371,type_6,"",2018-08-16,308,9090.91,2018-08-16,,,9090.91
4613,type_6,kz,2018-04-04,308,9090.91,2018-04-04,,,9090.91
3143,type_6,id,2017-04-16,55,9090.91,2017-04-16,1.19166666666667,2017-04-16,-191052.64
2671,type_3,cz,2017-06-07,116,654.9,2017-06-12,,,-3595.16
4255,type_6,zw,2018-01-25,308,9090.91,2018-01-25,70.3333333333333,2018-01-31,9005.78
1098,type_1,id,2017-03-23,41,100.0,2017-12-11,0.515042016806723,2017-12-11,494.68
1226,type_1,in,2017-07-19,9,100.0,2017-07-21,2.01,2017-09-02,-4003.26
5212,type_6,in,2018-07-15,308,9090.91,2018-07-15,400.666666666667,2018-07-15,8358.24
3263,type_6,id,2017-05-17,308,9090.91,2017-05-17,,,-90909.09
3721,type_6,id,2017-09-23,308,9090.91,2017-09-23,145.595806451613,2017-09-23,-92567.47
2452,type_1,id,2018-10-03,308,,,,,
5583,type_6,id,2018-09-23,308,9090.91,2018-09-23,608.542333333333,2018-09-23,9072.67000000001
5681,type_6,gb,2018-10-09,308,9090.91,2018-10-09,2.0,2018-10-09,9083.81
1008,type_1,id,2017-01-07,308,354.65,2017-01-07,0.489679802955665,2017-01-07,-191132.910000001
1711,type_1,id,2018-01-15,29,,,,,
3243,type_6,au,2017-05-09,308,9090.91,2017-05-09,20.0,2017-06-13,-890997.72
2222,type_1,id,2018-07-10,308,35.4,2018-07-10,0.33,2018-07-10,35.16
3434,type_6,it,2017-07-06,179,9090.91,2017-07-06,2.0,2017-07-06,-1190929.86
5128,type_6,gh,2018-07-04,308,9090.91,2018-07-04,4.42622950819672,2018-07-04,9031.67
5260,type_6,ng,2018-07-23,308,9090.91,2018-07-23,1.53333333333333,2018-07-23,9068.49
5496,type_6,id,2018-09-06,308,9090.91,2018-09-06,,,9090.91
3308,type_6,id,2017-05-30,308,9090.91,2017-05-30,6.66666666666667,2017-06-06,-495535.6
4568,type_6,id,2018-03-26,308,9090.91,2018-03-26,,,9090.91
3392,type_6,pl,2017-06-22,308,9090.91,2017-06-22,10.694,2017-06-22,-290926.11
4604,type_6,"",2018-04-02,308,9090.91,2018-04-02,,,9090.91
2464,type_1,id,2018-10-06,308,350.0,2018-10-06,0.107777777777778,2018-10-07,445.5
3912,type_6,id,2017-11-09,227,9090.91,2017-11-09,1.06,2017-11-09,-193593.97
1896,type_1,lk,2018-03-14,308,50.0,2018-03-27,0.175,2018-03-27,149.08
4649,type_6,gh,2018-04-11,308,9090.91,2018-04-11,,,9090.91
1800,type_1,lk,2018-02-14,243,,,,,
3775,type_6,mm,2017-10-08,308,9090.91,2017-10-08,6.91666666666667,2017-10-08,-190960.43
5266,type_6,br,2018-07-24,308,9090.91,2018-07-24,2.0,2018-07-24,9091.52
3216,type_6,id,2017-05-02,308,9090.91,2017-05-02,,,-90909.09
3411,type_6,do,2017-06-30,308,9090.91,2017-06-30,6.92,2017-06-30,-90926.6
5031,type_6,ua,2018-06-19,308,9090.91,2018-06-19,,,9090.91
5995,type_7,jp,2017-12-05,308,100000.0,2017-12-05,,,100000.0
1006,type_1,nz,2017-01-05,137,2201.7,2017-01-06,0.15,2017-01-23,14609.52
4524,type_6,"",2018-03-18,308,9090.91,2018-03-18,1.03,2018-03-18,9090.91
3499,type_6,se,2017-07-22,308,9090.91,2017-07-22,6.10905698436712,2017-07-23,-867283.87
4271,type_6,id,2018-01-28,102,9090.91,2018-01-28,,,9090.91
3351,type_6,br,2017-06-11,177,9090.91,2017-06-11,21.49,2017-06-11,-190930.58
4477,type_6,ua,2018-03-12,308,9090.91,2018-03-12,,,9090.91
2259,type_1,ng,2018-07-18,308,145.0,2018-07-31,0.200384615384615,2018-07-31,143.31
5729,type_6,eg,2018-10-18,308,9090.91,2018-10-18,2.0,2018-10-18,9088.74
3476,type_6,gb,2017-07-16,308,9090.91,2017-07-16,,,-90909.09
1448,type_1,id,2017-11-01,308,,,,,
4125,type_6,id,2017-12-25,308,9090.91,2017-12-25,,,9090.91
2285,type_1,ru,2018-07-31,308,,,,,
1741,type_1,id,2018-01-24,308,709.2,2018-01-31,0.235017064846416,2018-02-01,701.94
3359,type_6,mx,2017-06-14,308,9090.91,2017-06-14,,,-90909.09
5384,type_6,id,2018-08-19,308,9090.90857142857,2018-08-19,1250.0,2018-08-19,30518.68
3268,type_6,id,2017-05-19,308,9090.91,2017-05-19,216.349516129032,2017-05-19,-195653.18
2008,type_1,bo,2018-04-17,308,5015.0,2018-04-18,15.2733333333333,2018-04-18,16846.31
2085,type_1,ru,2018-05-21,308,100.0,2018-05-23,0.195555555555556,2018-05-23,1774.54
3917,type_6,ng,2017-11-11,308,9090.91,2017-11-11,,,-90909.09
1397,type_1,id,2017-10-13,110,,,,,
4813,type_6,ng,2018-05-15,308,9090.91,2018-05-15,,,9090.91
4368,type_6,ng,2018-02-19,308,9090.91,2018-02-19,,,9090.91
1149,type_1,br,2017-04-26,181,,,,,
3108,type_6,za,2017-04-07,308,9090.91,2017-04-07,452.465294117647,2017-04-07,-93264.29
4636,type_6,ma,2018-04-10,308,9090.91,2018-04-10,,,9090.91
1174,type_1,tr,2017-05-24,308,100.0,2017-05-24,0.165384615384615,2017-05-25,92.72
3962,type_6,id,2017-11-20,308,9090.91,2017-11-20,,,-90909.09
2747,type_4,gb,2018-11-25,308,,,,,
2782,type_6,br,2017-01-09,308,9090.91,2017-01-09,190.485714285714,2017-01-09,-191912.24
4217,type_6,by,2018-01-14,308,9090.91,2018-01-14,,,9090.91
2677,type_3,fi,2017-09-05,308,,,,,
4341,type_6,id,2018-02-12,308,9090.91,2018-02-12,1.05151515151515,2018-02-12,8408.53
5916,type_6,br,2018-11-27,308,9090.91,2018-11-27,,,9090.91
3054,type_6,ng,2017-03-25,308,9090.91,2017-03-25,1.03,2017-03-25,-10985597.11
5363,type_6,id,2018-08-14,308,9090.91,2018-08-14,141.917647058824,2018-08-14,15577.74
3450,type_6,id,2017-07-11,184,9090.91,2017-07-11,,,-90909.09
5654,type_6,id,2018-10-03,308,9090.91,2018-10-03,,,9090.91
4747,type_6,gb,2018-04-30,308,9090.91,2018-04-30,0.388267716535433,2018-04-30,9065.47
1581,type_1,id,2017-12-07,308,,,,,
1558,type_1,pt,2017-11-30,85,59.25,2017-11-30,,,59.25
1297,type_1,ca,2017-08-28,129,,,,,
5918,type_6,id,2018-11-27,308,9090.91,2018-11-27,5.48083333333333,2018-12-05,9079.08
2463,type_1,id,2018-10-06,308,,,,,
3892,type_6,za,2017-11-05,308,9090.91,2017-11-05,,,-90909.09
5830,type_6,gb,2018-11-07,308,9090.91,2018-11-07,,,9090.91
1100,type_1,do,2017-03-26,41,400.0,2017-03-26,,,-386.63
4031,type_6,id,2017-12-07,308,9090.91,2017-12-07,4.64925,2017-12-07,-10215066.68
1989,type_1,ng,2018-04-11,308,,,,,
1598,type_1,id,2017-12-11,308,,,,,
3329,type_6,id,2017-06-05,25,9090.91,2017-06-05,,,-90909.09
1836,type_1,in,2018-02-26,116,80.0,2018-02-28,0.218,2018-02-28,79.23
1333,type_1,ca,2017-09-12,116,,,,,
5632,type_6,id,2018-09-29,308,9090.91,2018-09-29,,,9090.91
5470,type_6,id,2018-09-03,308,9090.91,2018-09-03,13.9769230769231,2018-09-03,8516.57
1203,type_1,kr,2017-06-27,308,1134.33,2017-06-28,5.42238095238095,2017-06-29,-44142.63
2724,type_4,gb,2017-08-30,308,,,,,
1999,type_1,kg,2018-04-15,308,,,,,
3464,type_6,id,2017-07-14,308,9090.91,2017-07-14,2.0,2017-07-14,-90909.73
2853,type_6,ax,2017-01-27,308,9090.91,2017-01-27,323.992857142857,2017-01-27,-91905.15
4535,type_6,br,2018-03-21,36,9090.91,2018-03-21,2.0,2018-03-21,13810.04
1767,type_1,ph,2018-02-02,308,,,,,
3201,type_6,cm,2017-04-28,308,9090.91,2017-04-28,1.06,2017-04-28,-90909.74
1214,type_1,id,2017-07-11,308,100.0,2017-12-27,0.145769230769231,2017-12-28,1435.17
2497,type_1,br,2018-10-18,308,,,,,
2626,type_1,zw,2018-12-09,308,,,,,
1341,type_1,id,2017-09-16,308,150.0,2017-09-16,,,-1943.49
5241,type_6,ae,2018-07-19,308,9090.91,2018-07-19,,,9090.91
4318,type_6,mx,2018-02-06,308,9090.91,2018-02-06,1.08,2018-02-07,9022.92
1131,type_1,ca,2017-04-13,308,,,,,
4677,type_6,it,2018-04-16,308,9090.91,2018-04-16,2.0,2018-04-16,9088.64
1168,type_1,id,2017-05-22,29,179.8,2017-05-22,0.312307692307692,2017-05-22,168.96
1344,type_1,uz,2017-09-18,308,,,,,
4950,type_6,"",2018-06-05,308,9090.91,2018-06-05,,,9090.91
3555,type_6,co,2017-08-06,308,9090.91,2017-08-06,32.7696666666667,2017-08-06,-791127.8
3006,type_6,id,2017-03-11,308,9090.91,2017-03-11,,,-90909.09
3714,type_6,id,2017-09-21,308,9090.91,2017-09-21,,,-90909.09
1285,type_1,id,2017-08-25,212,100.0,2017-08-28,75.784,2017-08-29,18436.82
5514,type_6,"",2018-09-10,308,9090.91,2018-09-10,2.0,2018-09-10,9086.55
3151,type_6,pl,2017-04-18,308,9090.91,2017-04-18,1.21,2017-04-18,-190911.27
1340,type_1,id,2017-09-15,16,,,,,
2033,type_1,ru,2018-04-25,308,,,,,
5147,type_6,id,2018-07-05,308,9090.91,2018-07-05,6.92307692307692,2018-07-06,1424.85999999998
3557,type_6,ru,2017-08-06,308,9090.91,2017-08-06,0.2,2017-08-06,-90909.18
5658,type_6,id,2018-10-03,308,9090.91,2018-10-03,,,9090.91
5759,type_6,id,2018-10-24,308,9090.91,2018-10-24,0.2,2018-10-24,43377.7900000001
5415,type_6,br,2018-08-24,308,9090.91,2018-08-24,,,9090.91
1481,type_1,id,2017-11-10,222,200.0,2018-04-10,0.200964467005076,2018-04-10,-266.83
5673,type_6,ng,2018-10-07,308,9090.91,2018-10-07,23.6,2018-10-07,9119.27
5306,type_6,gb,2018-08-02,308,9090.91,2018-08-02,,,9090.91
3600,type_6,vn,2017-08-16,308,9090.91,2017-08-16,22.2901960784314,2017-08-16,-291407.68
1462,type_1,id,2017-11-05,233,,,,,
2813,type_6,id,2017-01-17,308,9090.91,2017-01-17,1.03,2017-01-17,-190938.78
4227,type_6,lk,2018-01-16,308,9090.91,2018-01-16,1.1,2018-01-17,9088.21
4102,type_6,af,2017-12-19,308,9090.91,2017-12-19,400.0,2017-12-19,205254.53
3908,type_6,zw,2017-11-08,308,9090.91,2017-11-08,15.0068382352941,2017-11-08,-977262.6
3338,type_6,lt,2017-06-07,308,9090.91,2017-06-07,2.0,2017-06-07,-90911.25
3545,type_6,ng,2017-08-03,308,9090.91,2017-08-03,12.2536746987952,2017-08-03,-7689003.59
2606,type_1,th,2018-12-03,308,,,,,
1291,type_1,br,2017-08-26,247,300.0,2018-09-21,0.63,2018-09-21,296.9
2886,type_6,vn,2017-02-05,308,9090.91,2017-02-05,,,-90909.09
4418,type_6,ru,2018-03-01,48,9090.91,2018-03-01,1080.7,2018-03-01,8430.82
2899,type_6,mm,2017-02-10,308,9090.91,2017-02-10,,,-90909.09
5670,type_6,bj,2018-10-05,308,9090.91,2018-10-05,0.2,2018-10-06,9090.94
1139,type_1,br,2017-04-19,111,110.0,2017-04-24,0.2,2017-04-24,-459.160000000001
3169,type_6,id,2017-04-22,166,9090.91,2017-04-22,,,-90909.09
4370,type_6,"",2018-02-20,308,9090.91,2018-02-20,10.4347826086957,2018-02-20,8895.85
3990,type_6,lk,2017-11-26,41,9090.91,2017-11-26,,,-90909.09
1976,type_1,mx,2018-04-08,308,500.0,2018-04-08,0.501666666666667,2018-04-09,-291.24
4104,type_6,id,2017-12-20,308,9090.91,2017-12-20,,,9090.91
5848,type_6,ar,2018-11-11,308,9090.91,2018-11-11,47.1698113207547,2018-11-11,2533.34
5443,type_6,bw,2018-08-29,308,9090.91,2018-08-29,57.44,2018-08-29,11758.01
5768,type_6,id,2018-10-26,308,9090.91,2018-10-26,82.7831578947368,2018-10-26,7080.68
3693,type_6,id,2017-09-16,308,9090.91,2017-09-16,9.03795918367347,2017-09-16,-183106.3
4205,type_6,vn,2018-01-12,308,9090.91,2018-01-12,,,9090.91
1243,type_1,id,2017-08-04,308,,,,,
4486,type_6,in,2018-03-13,268,9090.91,2018-03-13,1.13,2018-03-13,9091.0
2193,type_1,ci,2018-07-02,308,,,,,
1399,type_1,id,2017-10-14,308,,,,,
5430,type_6,ng,2018-08-27,308,9090.91,2018-08-27,0.8,2018-08-27,9089.44
5537,type_6,id,2018-09-13,308,9090.91,2018-09-13,551.0,2018-09-13,7717.71
3570,type_6,id,2017-08-08,308,9090.91,2017-08-08,0.364545454545455,2017-08-08,-1293004.92
2125,type_1,id,2018-06-04,308,,,,,
3237,type_6,id,2017-05-08,308,9090.91,2017-05-08,0.152607142857143,2017-05-08,-6891693.97
5824,type_6,ke,2018-11-05,308,9090.91,2018-11-05,2.43948051948052,2018-11-05,31375.16
1927,type_1,bd,2018-03-24,308,,,,,
4034,type_6,bo,2017-12-07,308,9090.91,2017-12-07,57.1878260869565,2017-12-07,-995749.16
2600,type_1,zw,2018-11-30,308,,,,,
1182,type_1,in,2017-06-01,308,200.0,2017-06-24,0.200697674418605,2017-06-24,3715.41
4374,type_6,id,2018-02-20,308,9090.91,2018-02-20,0.188674698795181,2018-02-20,5878.39
3227,type_6,ua,2017-05-05,308,9090.91,2017-05-05,20.0,2017-05-05,-91161.68
5761,type_6,vn,2018-10-24,308,9090.91,2018-10-24,2.0,2018-10-24,9091.43
3572,type_6,id,2017-08-09,308,9090.91,2017-08-09,259.030909090909,2017-08-09,-666370.76
1586,type_1,id,2017-12-07,308,,,,,
2305,type_1,ru,2018-08-10,308,,,,,
5333,type_6,br,2018-08-07,308,9090.91,2018-08-07,0.553161290322581,2018-08-07,6232.65
5467,type_6,pk,2018-09-02,308,9090.91,2018-09-02,,,9090.91
3975,type_6,gb,2017-11-22,308,9090.91,2017-11-22,,,-90909.09
1184,type_1,id,2017-06-03,308,1500.0,2017-07-16,0.636415094339623,2017-08-27,-2112.56
5892,type_6,in,2018-11-22,308,9090.91,2018-11-22,2.0,2018-11-22,9091.09
2615,type_1,ng,2018-12-05,308,,,,,
1753,type_1,cn,2018-01-29,308,,,,,
1617,type_1,id,2017-12-16,308,150.0,2018-01-18,0.296,2018-01-18,148.23
3658,type_6,id,2017-09-07,308,9090.91,2017-09-07,,,-90909.09
3113,type_6,ca,2017-04-08,308,9090.91,2017-04-08,0.367619047619048,2017-04-08,-7560393.31
2774,type_6,co,2017-01-07,308,9090.91,2017-01-07,,,-90909.09
1199,type_1,ca,2017-06-21,308,,,,,
2403,type_1,au,2018-09-18,308,,,,,
1364,type_1,ru,2017-09-28,308,,,,,
5884,type_6,ng,2018-11-20,308,9090.91,2018-11-20,,,9090.91
3774,type_6,id,2017-10-07,308,9090.91,2017-10-07,1.79818181818182,2017-10-07,-691022.56
5162,type_6,"",2018-07-07,308,9090.91,2018-07-07,2.0,2018-07-07,9085.41
4208,type_6,by,2018-01-12,308,9090.91,2018-01-12,1.6425,2018-01-12,9084.82
4920,type_6,id,2018-05-31,308,9090.91,2018-05-31,1.095,2018-05-31,9090.35
4774,type_6,ie,2018-05-06,308,9090.91,2018-05-06,,,9090.91
2478,type_1,pe,2018-10-10,308,100.0,2018-10-16,0.18025,2018-10-16,102.38
3782,type_6,ru,2017-10-09,308,9090.91,2017-10-09,1.06,2017-10-09,-90909.74
2648,type_2,de,2018-02-21,30,,,,,
4223,type_6,co,2018-01-15,308,9090.91,2018-01-15,,,9090.91
4241,type_6,id,2018-01-19,308,9090.91,2018-01-19,314.865714285714,2018-02-13,6860.53
5676,type_6,lk,2018-10-07,308,9090.91,2018-10-07,,,9090.91
4637,type_6,"",2018-04-10,308,9090.91,2018-04-10,1.12,2018-04-10,9091.01
3086,type_6,ua,2017-03-31,308,9090.91,2017-03-31,1.57037037037037,2017-03-31,-1891015.37
4289,type_6,ph,2018-01-31,308,9090.91,2018-01-31,,,9090.91
4261,type_6,uz,2018-01-26,308,9090.91,2018-01-26,,,9090.91
3388,type_6,ru,2017-06-21,308,9090.91,2017-06-21,31.375,2017-06-21,-90900.04
1472,type_1,vn,2017-11-08,308,200.0,2017-11-19,0.193271028037383,2017-11-19,197.98
1776,type_1,ar,2018-02-05,308,,,,,
2316,type_1,ng,2018-08-14,308,,,,,
1370,type_1,br,2017-10-04,85,,,,,
1211,type_1,ru,2017-07-10,133,300.0,2017-07-10,0.481524163568773,2017-07-10,-52.36
1070,type_1,br,2017-02-25,308,200.0,2017-02-28,0.86,2017-02-28,-1192.23
5962,type_6,br,2018-12-05,308,9090.91,2018-12-05,0.143333333333333,2018-12-05,9536.33
1559,type_1,in,2017-11-30,308,,,,,
2572,type_1,gh,2018-11-22,308,,,,,
1496,type_1,de,2017-11-14,308,50.0,2017-11-14,,,-48.33
5214,type_6,eg,2018-07-15,308,9090.91,2018-07-15,2.0,2018-07-15,9091.2
2508,type_1,ng,2018-10-23,308,,,,,
4177,type_6,ca,2018-01-05,308,9090.91,2018-01-05,285.0,2018-01-07,7732.52
5397,type_6,za,2018-08-21,308,9090.91,2018-08-21,1.4,2018-09-03,9079.41
2531,type_1,gh,2018-11-04,308,,,,,
5225,type_6,id,2018-07-16,308,9090.91,2018-07-16,0.8125,2018-07-17,9034.89
3541,type_6,id,2017-08-02,308,9090.91,2017-08-02,,,-90909.09
4377,type_6,it,2018-02-21,308,9090.91,2018-02-21,4.55,2018-02-21,8676.51
5269,type_6,id,2018-07-25,308,9090.91,2018-07-25,1.6,2018-07-25,7288.74
3681,type_6,ph,2017-09-13,308,9090.91,2017-09-13,1.07,2017-09-13,-90910.93
3754,type_6,id,2017-10-02,308,9090.91,2017-10-02,28.7428571428571,2017-10-02,-90946.02
1710,type_1,lb,2018-01-15,308,100.0,2018-01-15,,,-6369.59
4829,type_6,id,2018-05-17,308,9090.91,2018-05-17,,,9090.91
4050,type_6,ua,2017-12-11,308,9090.91,2017-12-11,431.658571428571,2017-12-11,-2391050.76
2540,type_1,br,2018-11-08,308,,,,,
2735,type_4,gb,2018-07-16,308,400.82,2018-07-16,50.184,2018-07-19,171.71
3378,type_6,br,2017-06-18,308,9090.91,2017-06-18,1.03,2017-06-18,-1698977.82
1043,type_1,id,2017-02-02,308,150.0,2017-02-02,0.225526315789474,2017-02-02,791.6
2072,type_1,lk,2018-05-12,308,,,,,
1972,type_1,bn,2018-04-06,308,100.0,2018-04-13,,,100.0
4083,type_6,id,2017-12-15,308,9090.91,2017-12-15,1.2725,2017-12-15,-293310.21
2667,type_3,pt,2017-02-19,71,1536.5,2017-03-03,6.52056277056277,2017-03-03,1341.52
4525,type_6,id,2018-03-19,308,9090.91,2018-03-19,,,9090.91
4206,type_6,vn,2018-01-12,286,9090.91,2018-01-12,0.367532467532468,2018-01-12,-3301.92000000003
3088,type_6,id,2017-03-31,308,9090.91,2017-03-31,0.83922131147541,2017-03-31,-1995898.06
4262,type_6,th,2018-01-26,308,9090.91,2018-01-26,,,9090.91
3130,type_6,ro,2017-04-13,308,9090.91,2017-04-13,,,-90909.09
5012,type_6,mx,2018-06-17,308,9090.91,2018-06-17,,,9090.91
4448,type_6,pk,2018-03-06,308,9090.91,2018-03-06,0.11,2018-03-06,9090.92
2242,type_1,co,2018-07-16,308,100.0,2018-07-16,0.12,2018-07-17,287.09
4857,type_6,gb,2018-05-21,308,9090.91,2018-05-21,20.0,2018-05-21,8981.66
4662,type_6,id,2018-04-13,308,9090.91,2018-04-13,110.302195767196,2018-04-13,-926.700000000004
5497,type_6,ng,2018-09-06,308,9090.91,2018-09-06,1.7,2018-09-06,9089.92
4103,type_6,az,2017-12-20,308,9090.91,2017-12-20,1.07333333333333,2017-12-20,9089.72
4363,type_6,ua,2018-02-18,308,9090.91,2018-02-18,,,9090.91
1205,type_1,vn,2017-07-01,308,,,,,
1534,type_1,id,2017-11-23,308,,,,,
3403,type_6,br,2017-06-26,41,9090.91,2017-06-26,1.59084507042254,2017-06-26,-90931.22
1416,type_1,kz,2017-10-21,308,1250.0,2017-10-24,0.26,2017-10-24,-1362.0
1589,type_1,ng,2017-12-08,308,,,,,
4349,type_6,id,2018-02-13,308,9090.91,2018-02-13,51.3823529411765,2018-02-13,11306.64
4003,type_6,id,2017-11-28,308,9090.91,2017-11-28,1.03833333333333,2017-11-28,-16238128.31
1119,type_1,br,2017-04-07,308,500.0,2017-04-07,0.22,2017-04-07,-524.1
4172,type_6,ua,2018-01-04,308,9090.91,2018-01-04,685.372692307692,2018-01-11,-24645.7199999999
3353,type_6,ng,2017-06-12,308,9090.91,2017-06-12,500.515,2017-06-12,-993894.69
2034,type_1,ng,2018-04-25,308,,,,,
3869,type_6,ng,2017-10-31,195,9090.91,2017-10-31,13.2,2017-10-31,-891239.19
1483,type_1,id,2017-11-10,308,,,,,
4855,type_6,id,2018-05-21,308,9090.91,2018-05-21,,,9090.91
4306,type_6,ro,2018-02-03,308,9090.91,2018-02-03,,,9090.91
1027,type_1,ng,2017-01-21,308,,,,,
3271,type_6,br,2017-05-20,181,9090.91,2017-05-20,,,-90909.09
3073,type_6,id,2017-03-29,180,9090.91,2017-03-29,1.06,2017-03-29,-90909.74
3582,type_6,ru,2017-08-11,308,9090.91,2017-08-11,,,-90909.09
5304,type_6,id,2018-08-02,308,9090.91,2018-08-02,2.0,2018-08-02,9007.64
5110,type_6,id,2018-07-02,308,9090.91,2018-07-02,0.07,2018-07-02,9090.84
4968,type_6,ph,2018-06-08,308,9090.91,2018-06-08,1.11,2018-06-08,9090.23
4974,type_6,id,2018-06-09,308,9090.91,2018-06-09,,,9090.91
5877,type_6,za,2018-11-19,308,9090.91,2018-11-19,,,9090.91
4301,type_6,br,2018-02-02,181,9090.91,2018-02-02,2.0,2018-10-17,9089.69
5084,type_6,ng,2018-06-28,308,9090.91,2018-06-28,61.1206896551724,2018-06-28,6548.12
5555,type_6,pe,2018-09-18,308,9090.91,2018-09-18,,,9090.91
5137,type_6,ng,2018-07-05,308,9090.91,2018-07-05,,,9090.91
1382,type_1,kr,2017-10-09,308,949.04,2017-10-12,9.785,2017-10-12,-177720.96
2428,type_1,br,2018-09-26,308,,,,,
1385,type_1,bs,2017-10-09,41,,,,,
5149,type_6,"",2018-07-05,308,9090.91,2018-07-05,2.0,2018-07-05,9087.25
4802,type_6,it,2018-05-12,308,9090.91,2018-05-12,,,9090.91
1439,type_1,id,2017-10-29,231,683.75,2017-10-29,2.51,2017-10-29,-1592.58
4224,type_6,br,2018-01-15,186,9090.91,2018-01-15,,,9090.91
2405,type_1,id,2018-09-20,308,100.0,2018-09-20,0.166792452830189,2018-09-20,-438.96
2496,type_1,ng,2018-10-17,308,,,,,
5174,type_6,id,2018-07-09,308,9090.91,2018-07-09,0.204464285714286,2018-07-09,8961.97
2534,type_1,ls,2018-11-05,308,100.0,2018-11-08,0.2,2018-11-19,99.9
2549,type_1,ng,2018-11-10,308,,,,,
1362,type_1,id,2017-09-26,41,700.0,2017-09-29,0.960687022900763,2017-09-29,989.72
1251,type_1,id,2017-08-08,308,,,,,
5904,type_6,ng,2018-11-25,308,9090.91,2018-11-25,2.0,2018-11-25,9091.2
2605,type_1,id,2018-12-03,308,214.8,2018-12-03,0.516801801801802,2018-12-03,212.43
