transaction_date,account,total_buy,total_sell,total_deposits,total_withdrawals,count_contracts,count_deposits,count_withdrawals
2018-04-26,3592,200.0,77.84,,100000.0,1,0,0
2018-04-25,3592,400.0,155.68,,100000.0,2,0,0
2018-04-19,3592,200.0,228.44,,100000.0,1,0,0
2018-04-18,3592,880.0,960.41,,100000.0,8,0,0
2018-04-16,3592,22.0,18.68,,100000.0,2,0,0
2018-04-15,3592,32.04,22.6,,100000.0,6,0,0
2018-04-13,3592,2753.27,1984.24,,100000.0,3,0,0
2018-04-12,3592,401.87,460.96,,100000.0,4,0,0
2018-04-11,3592,61.13,45.0,,100000.0,7,0,0
2018-04-10,3592,8.0,4.81,,100000.0,4,0,0
2018-04-07,3592,40.0,15.57,,100000.0,2,0,0
2018-03-27,3592,6.29,2.45,,100000.0,1,0,0
2018-03-26,3592,25.58,19.98,,100000.0,8,0,0
2018-03-23,3592,137.52,95.1,,100000.0,12,0,0
2018-03-22,3592,21.6,14.48,,100000.0,8,0,0
2018-03-18,3592,174.83,122.4,,100000.0,8,0,0
2018-03-14,3592,0.2,0.08,,100000.0,1,0,0
2018-03-13,3592,1879.6,1361.6,,100000.0,16,0,0
2018-03-12,3592,5184.2,3293.41,,100000.0,25,0,0
2018-03-11,3592,1370.02,1037.5,,100000.0,18,0,0
2018-03-10,3592,543.27,373.45,,100000.0,18,0,0
2018-03-09,3592,127.2,157.29,,100000.0,4,0,0
2018-03-08,3592,40.0,30.7,,100000.0,2,0,0
2018-03-07,3592,8969.39,8856.25,,100000.0,6,0,0
2018-03-06,3592,2420.0,2707.7,,100000.0,4,0,0
2018-03-05,3592,200.0,218.56,,100000.0,5,0,0
2018-03-04,3592,100.0,91.46,,100000.0,5,0,0
2018-03-02,3592,5211.8,4142.5,,100000.0,10,0,0
2018-03-01,3592,1754.6,1473.95,,100000.0,7,0,0
2018-02-27,3592,45316.2,41949.59,,100000.0,21,0,0
2018-02-22,3592,4000.0,4515.16,,100000.0,1,0,0
2018-02-21,3592,12000.0,10585.27,,100000.0,3,0,0
2018-02-20,3592,82000.0,64454.56,,100000.0,21,0,0
2018-02-18,3592,14646.53,18446.33,9090.91,100000.0,20,1,0
2018-02-17,3592,49.74,36.73,,100000.0,14,0,0
2018-02-16,3592,58.9,42.01,,100000.0,20,0,0
2018-02-15,3592,345.4,282.67,,100000.0,22,0,0
2018-02-14,3592,228.0,169.7,,100000.0,9,0,0
2018-02-13,3592,906.0,675.16,,100000.0,31,0,0
2018-02-12,3592,1125.54,878.23,,100000.0,72,0,0
2018-02-11,3592,2.0,2.41,,100000.0,1,0,0
2018-02-10,3592,3196.73,1563.54,,100000.0,46,0,0
2018-02-07,3592,80.24,51.14,,100000.0,7,0,0
2018-02-05,3592,1042.0,985.83,,100000.0,14,0,0
2018-02-04,3592,56.92,51.25,,100000.0,9,0,0
2018-02-03,3592,362.2,285.31,,100000.0,13,0,0
2018-02-02,3592,1548.72,1218.29,9090.91,100000.0,72,1,0
2018-02-01,3592,108.4,81.63,,100000.0,56,0,0
2018-01-31,3592,176.0,104.02,,100000.0,17,0,0
2018-01-30,3592,283.36,196.72,,100000.0,10,0,0
2018-01-29,3592,0.4,0.31,,100000.0,2,0,0
2018-01-22,3592,121.56,106.74,,100000.0,6,0,0
2018-01-21,3592,27.84,26.74,,100000.0,7,0,0
2018-01-20,3592,718.71,555.56,,100000.0,9,0,0
2018-01-19,3592,35.33,30.29,,100000.0,5,0,0
2018-01-18,3592,2.76,2.6,,100000.0,1,0,0
2018-01-17,3592,134.76,112.15,,100000.0,38,0,0
2018-01-16,3592,209.0,91.79,,100000.0,14,0,0
2018-01-14,3592,16.24,11.08,,100000.0,5,0,0
2018-01-08,3592,68.0,58.92,,100000.0,9,0,0
2017-12-03,3592,6522.32,4461.52,,100000.0,20,0,0
2017-12-02,3592,334.89,244.66,,100000.0,21,0,0
2017-12-01,3592,465.32,311.48,9090.91,100000.0,58,1,0
2017-11-27,3592,67.36,47.65,,100000.0,18,0,0
2017-11-26,3592,129.66,103.25,,100000.0,25,0,0
2017-11-25,3592,42.19,34.9,,100000.0,13,0,0
2017-11-24,3592,197.19,135.13,,100000.0,21,0,0
2017-11-22,3592,3662.12,2082.24,9090.91,100000.0,30,1,0
2017-11-20,3592,4.25,4.39,,100000.0,2,0,0
2017-11-19,3592,4.13,3.31,,100000.0,2,0,0
2017-11-18,3592,80.0,64.22,,100000.0,4,0,0
2017-11-17,3592,180.0,144.57,,100000.0,9,0,0
2017-11-16,3592,20.0,16.07,,100000.0,1,0,0
2017-11-15,3592,200.0,77.84,,100000.0,1,0,0
2017-11-13,3592,2800.0,2163.83,,100000.0,14,0,0
2017-11-12,3592,20408.0,15119.98,,100000.0,28,0,0
2017-11-11,3592,367.58,291.92,,100000.0,49,0,0
2017-11-10,3592,406.46,325.93,,100000.0,11,0,0
2017-11-09,3592,383.25,284.37,,100000.0,15,0,0
2017-11-08,3592,140.0,149.14,,100000.0,5,0,0
2017-11-07,3592,18680.0,11778.65,,100000.0,14,0,0
2017-11-06,3592,4.0,3.25,,100000.0,2,0,0
2017-11-05,3592,0.2,0.08,,100000.0,1,0,0
2017-11-04,3592,170.0,153.32,,100000.0,6,0,0
2017-10-29,3592,40299.51,25731.98,,100000.0,42,0,0
2017-10-25,3592,99996.6,85486.97,18181.82,100000.0,32,2,0
2017-10-24,3592,263.06,192.03,,100000.0,17,0,0
2017-10-23,3592,139.05,112.02,,100000.0,18,0,0
2017-10-22,3592,2212.45,948.81,9090.91,100000.0,25,1,0
2017-10-21,3592,18.76,16.76,,100000.0,7,0,0
2017-10-20,3592,18.04,12.8,,100000.0,6,0,0
2017-10-19,3592,36.16,23.39,,100000.0,16,0,0
2017-10-15,3592,3.6,2.76,,100000.0,14,0,0
2017-10-14,3592,56792.59,42562.36,9090.91,100000.0,243,1,0
2017-10-12,3592,206.4,254.46,9090.91,100000.0,2,1,0
2017-10-05,3592,251.8,98.0,,100000.0,3,0,0
2017-10-04,3592,5157.15,3602.03,,100000.0,43,0,0
2017-10-03,3592,8882.39,6714.95,,100000.0,43,0,0
2017-10-02,3592,510.73,331.37,,100000.0,18,0,0
2017-08-28,3592,0.51,0.2,,100000.0,1,0,0
2017-08-14,3592,,,9090.91,100000.0,0,1,0
2017-08-15,3593,1.03,0.4,9090.91,100000.0,1,1,0
2017-08-15,3594,1.07,0.63,9090.91,100000.0,1,1,0
2017-09-04,3595,10.3,4.01,,100000.0,1,0,0
2017-08-31,3595,1.03,0.4,,100000.0,1,0,0
2017-08-30,3595,2.06,1.29,,100000.0,2,0,0
2017-08-27,3595,40.09,29.35,,100000.0,4,0,0
2017-08-23,3595,128.81,135.76,,100000.0,5,0,0
2017-08-22,3595,560.46,413.13,,100000.0,13,0,0
2017-08-21,3595,1436.65,870.51,,100000.0,9,0,0
2017-08-20,3595,65.03,49.07,,100000.0,9,0,0
2017-08-19,3595,388.41,176.93,,100000.0,6,0,0
2017-08-18,3595,236.95,239.63,,100000.0,5,0,0
2017-08-17,3595,7845.11,6255.84,,100000.0,36,0,0
2017-08-16,3595,17368.41,13697.38,,100000.0,66,0,0
2017-08-15,3595,,,9090.91,100000.0,0,1,0
2017-10-30,3596,5.02,4.77,,100000.0,3,0,0
2017-10-01,3596,,,,100000.0,0,0,0
2017-09-28,3596,30.56,,,100000.0,2,0,0
2017-09-14,3596,,,,100000.0,0,0,0
2017-09-13,3596,,,,100000.0,0,0,0
2017-09-11,3596,10.52,,,100000.0,1,0,0
2017-09-09,3596,,,,100000.0,0,0,0
2017-09-08,3596,10.96,,,100000.0,1,0,0
2017-09-06,3596,90.0,,,100000.0,3,0,0
2017-09-05,3596,20.0,15.05,,100000.0,2,0,0
2017-09-04,3596,60.0,66.82,,100000.0,2,0,0
2017-08-15,3596,2.0,0.78,9090.91,100000.0,1,1,0
2018-01-19,3597,3.42,2.89,,100000.0,3,0,0
2018-01-17,3597,109.66,120.52,,100000.0,1,0,0
2017-10-15,3597,1.03,1.18,,100000.0,1,0,0
2017-08-22,3597,13.17,9.02,,100000.0,5,0,0
2017-08-16,3597,5.24,3.13,,100000.0,5,0,0
2017-08-15,3597,0.96,0.68,9090.91,100000.0,5,1,0
2017-08-15,3598,,,9090.91,100000.0,0,1,0
2017-08-23,3599,,,,100000.0,0,0,0
2017-08-22,3599,,,,100000.0,0,0,0
2017-08-21,3599,,,,100000.0,0,0,0
2017-08-18,3599,,,,100000.0,0,0,0
2017-08-17,3599,,,,100000.0,0,0,0
2017-08-16,3599,10531.47,8364.09,,100000.0,241,0,0
2017-08-15,3599,10324.3,7939.0,9090.91,100000.0,111,1,0
2017-08-22,3600,134.0,96.6,,100000.0,3,0,0
2017-08-21,3600,180.0,115.41,,100000.0,9,0,0
2017-08-16,3600,1136.8,740.2,9090.91,100000.0,51,1,0
2017-10-07,3601,220.0,85.62,,100000.0,3,0,0
2017-10-06,3601,102.0,70.74,,100000.0,6,0,0
2017-10-05,3601,6.0,7.61,,100000.0,1,0,0
2017-10-04,3601,20.0,22.56,,100000.0,1,0,0
2017-10-03,3601,5.53,5.08,,100000.0,20,0,0
2017-10-02,3601,2.98,2.96,,100000.0,13,0,0
2017-10-01,3601,12.59,9.83,,100000.0,14,0,0
2017-09-29,3601,11.97,9.78,,100000.0,36,0,0
2017-09-28,3601,26.43,27.47,,100000.0,18,0,0
2017-09-27,3601,14.66,12.4,,100000.0,22,0,0
2017-09-26,3601,2.27,2.2,,100000.0,10,0,0
2017-09-25,3601,5.21,4.99,,100000.0,18,0,0
2017-09-24,3601,220.0,85.62,,100000.0,2,0,0
2017-09-23,3601,122.0,126.05,,100000.0,8,0,0
2017-09-22,3601,6.64,4.97,,100000.0,21,0,0
2017-09-21,3601,10.09,10.49,,100000.0,7,0,0
2017-09-20,3601,9.97,6.04,,100000.0,40,0,0
2017-09-18,3601,36.0,28.82,,100000.0,4,0,0
2017-09-17,3601,130.0,123.53,,100000.0,8,0,0
2017-09-16,3601,62.0,61.2,,100000.0,4,0,0
2017-09-15,3601,36.0,27.61,,100000.0,4,0,0
2017-09-14,3601,162.0,135.66,,100000.0,18,0,0
2017-09-13,3601,418.0,318.68,,100000.0,63,0,0
2017-09-12,3601,3202.0,2394.87,,100000.0,164,0,0
2017-09-11,3601,733.1,571.85,,100000.0,71,0,0
2017-09-10,3601,170.5,123.09,,100000.0,18,0,0
2017-09-09,3601,1101.32,859.95,,100000.0,71,0,0
2017-09-08,3601,690.0,491.53,,100000.0,66,0,0
2017-09-07,3601,1497.75,1184.63,,100000.0,109,0,0
2017-09-06,3601,1903.11,1532.08,,100000.0,4937,0,0
2017-09-05,3601,99999.82,81535.11,,100000.0,1055,0,0
2017-09-04,3601,3582.5,2765.81,,100000.0,160,0,0
2017-09-03,3601,1702.95,1387.32,,100000.0,60,0,0
2017-09-02,3601,3208.8,5322.15,,100000.0,60,0,0
2017-09-01,3601,59417.81,47220.97,,100000.0,179,0,0
2017-08-31,3601,13256.37,10200.5,,100000.0,59,0,0
2017-08-30,3601,99992.06,84372.67,,100000.0,344,0,0
2017-08-29,3601,1846.49,1361.34,,100000.0,34,0,0
2017-08-28,3601,3347.63,2554.98,,100000.0,55,0,0
2017-08-25,3601,0.4,0.3,,100000.0,2,0,0
2017-08-24,3601,161.53,97.69,,100000.0,41,0,0
2017-08-23,3601,5.0,2.5,,100000.0,7,0,0
2017-08-22,3601,3000.28,2587.58,,100000.0,44,0,0
2017-08-21,3601,3261.14,2544.68,,100000.0,73,0,0
2017-08-20,3601,10.0,7.96,,100000.0,1,0,0
2017-08-19,3601,10.0,11.46,,100000.0,1,0,0
2017-08-18,3601,2199.14,1457.57,,100000.0,75,0,0
2017-08-17,3601,2696.93,1973.51,,100000.0,28,0,0
2017-08-16,3601,1066.47,882.05,9090.91,100000.0,12,1,0
2018-06-27,3602,3.6,2.46,,100000.0,18,0,0
2017-08-17,3602,54.0,43.84,,100000.0,86,0,0
2017-08-16,3602,,,9090.91,100000.0,0,1,0
2017-08-17,3603,1.07,1.2,9090.91,100000.0,1,1,0
2017-08-18,3604,,,9090.91,100000.0,0,1,0
2017-08-18,3605,,,9090.91,100000.0,0,1,0
2017-09-18,3606,22.84,12.49,,100000.0,10,0,0
2017-09-04,3606,0.6,0.72,,100000.0,1,0,0
2017-08-26,3606,1180.0,685.91,,100000.0,6,0,0
2017-08-25,3606,1.03,1.18,,100000.0,1,0,0
2017-08-23,3606,18.54,7.22,,100000.0,2,0,0
2017-08-22,3606,,,,100000.0,0,0,0
2017-08-19,3606,6239.62,4735.94,,100000.0,60,0,0
2017-08-18,3606,14326.83,10803.06,9090.91,100000.0,46,1,0
2017-08-25,3607,2742.0,1567.43,,100000.0,20,0,0
2017-08-21,3607,408.06,310.19,,100000.0,9,0,0
2017-08-19,3607,411.33,163.9,9090.91,100000.0,4,1,0
2017-11-06,3608,2.06,1.58,,100000.0,2,0,0
2017-09-25,3608,,,,100000.0,0,0,0
2017-09-21,3608,2.0,,,100000.0,1,0,0
2017-09-16,3608,2.0,0.78,,100000.0,1,0,0
2017-09-15,3608,0.2,0.08,,100000.0,1,0,0
2017-09-11,3608,0.2,0.15,,100000.0,1,0,0
2017-09-09,3608,0.31,0.3,,100000.0,2,0,0
2017-09-03,3608,2.13,0.83,,100000.0,2,0,0
2017-08-24,3608,2.0,0.78,,100000.0,1,0,0
2017-08-23,3608,3.3,1.88,,100000.0,3,0,0
2017-08-22,3608,14.0,15.12,,100000.0,7,0,0
2017-08-19,3608,15.27,11.42,9090.91,100000.0,12,1,0
2017-08-21,3609,,,,100000.0,0,0,0
2017-08-19,3609,1.03,,9090.91,100000.0,1,1,0
2017-08-20,3610,,,9090.91,100000.0,0,1,0
2017-08-20,3611,3.03,2.29,9090.91,100000.0,2,1,0
2017-08-22,3612,,,9090.91,100000.0,0,1,0
2017-08-24,3613,8705.68,5665.53,,100000.0,107,0,0
2017-08-23,3613,4121.2,3698.31,,100000.0,49,0,0
2017-08-22,3613,19983.0,15397.2,9090.91,100000.0,219,1,0
2017-08-24,3614,,,,100000.0,0,0,0
2017-08-22,3614,15.56,,9090.91,100000.0,2,1,0
2018-12-09,3615,10.0,8.11,,100000.0,5,0,0
2018-12-08,3615,6.0,6.51,,100000.0,3,0,0
2018-12-07,3615,40.0,23.42,,100000.0,20,0,0
2018-12-06,3615,60.0,47.5,,100000.0,30,0,0
2018-12-05,3615,82.0,57.9,,100000.0,41,0,0
2018-12-04,3615,123.0,91.67,,100000.0,60,0,0
2018-12-03,3615,26.0,20.15,,100000.0,13,0,0
2018-12-02,3615,74113.31,65473.12,,100000.0,66,0,0
2018-12-01,3615,40.0,33.08,,100000.0,20,0,0
2018-11-29,3615,30.6,21.27,,100000.0,27,0,0
2018-11-26,3615,37.4,23.38,,100000.0,19,0,0
2018-11-25,3615,99.6,76.79,,100000.0,71,0,0
2018-11-24,3615,75.6,56.82,,100000.0,31,0,0
2018-11-23,3615,39.56,30.22,,100000.0,25,0,0
2018-11-22,3615,108.23,84.92,,100000.0,53,0,0
2018-11-21,3615,8018.8,7612.4,,100000.0,23,0,0
2018-11-20,3615,86618.0,70235.23,,100000.0,88,0,0
2018-11-19,3615,20.0,12.75,,100000.0,10,0,0
2018-11-18,3615,40.0,28.98,,100000.0,20,0,0
2018-11-17,3615,45214.0,30417.61,,100000.0,129,0,0
2018-11-16,3615,52.87,41.25,,100000.0,31,0,0
2018-11-15,3615,16100.0,17386.39,,100000.0,58,0,0
2018-11-14,3615,19434.0,15519.69,,100000.0,33,0,0
2018-11-13,3615,6172.0,6918.09,,100000.0,16,0,0
2018-11-12,3615,44.0,33.11,,100000.0,22,0,0
2018-11-11,3615,99988.6,74116.16,,100000.0,96,0,0
2018-11-10,3615,6262.0,4695.86,,100000.0,62,0,0
2018-11-09,3615,26014.0,20005.59,,100000.0,20,0,0
2018-11-07,3615,6.0,6.87,,100000.0,3,0,0
2018-11-05,3615,2028.0,2443.34,,100000.0,24,0,0
2018-11-04,3615,99848.8,80377.1,,100000.0,44,0,0
2018-11-03,3615,44522.48,37854.46,9090.91,100000.0,58,1,0
2018-11-02,3615,18.0,12.44,,100000.0,9,0,0
2018-11-01,3615,16.0,12.27,,100000.0,8,0,0
2018-10-31,3615,4.0,3.27,,100000.0,2,0,0
2018-10-30,3615,26.0,21.25,,100000.0,13,0,0
2018-10-29,3615,54.0,43.52,,100000.0,15,0,0
2018-10-27,3615,3.0,2.19,,100000.0,3,0,0
2018-10-24,3615,15.0,10.06,,100000.0,15,0,0
2018-10-23,3615,45.8,36.05,,100000.0,47,0,0
2018-10-22,3615,12.6,9.28,,100000.0,15,0,0
2018-10-21,3615,19.0,16.46,,100000.0,19,0,0
2018-10-19,3615,4776.0,2197.49,,100000.0,57,0,0
2018-10-18,3615,28.0,24.09,,100000.0,14,0,0
2018-10-15,3615,14.0,13.01,,100000.0,7,0,0
2018-10-11,3615,8.0,6.14,,100000.0,4,0,0
2018-10-10,3615,28406.0,22848.86,,100000.0,20,0,0
2018-10-05,3615,20.0,17.41,,100000.0,10,0,0
2018-10-04,3615,2.76,1.91,9090.91,100000.0,10,1,0
2018-10-01,3615,1.6,1.08,,100000.0,8,0,0
2018-09-24,3615,58.4,40.55,,100000.0,38,0,0
2018-09-22,3615,14.0,11.5,,100000.0,7,0,0
2018-09-19,3615,58.8,45.66,,100000.0,33,0,0
2018-09-18,3615,2.0,0.78,,100000.0,1,0,0
2018-09-17,3615,1929.6,883.35,,100000.0,28,0,0
2018-09-15,3615,16.0,15.94,,100000.0,17,0,0
2018-09-14,3615,12.8,10.69,,100000.0,10,0,0
2018-09-13,3615,10.0,5.4,,100000.0,5,0,0
2018-09-08,3615,2.0,0.78,,100000.0,1,0,0
2018-09-07,3615,200.0,153.43,,100000.0,2,0,0
2018-09-04,3615,1000.0,691.52,,100000.0,10,0,0
2018-09-02,3615,2316.0,1775.35,,100000.0,31,0,0
2018-09-01,3615,100.0,38.92,,100000.0,1,0,0
2018-08-23,3615,200.0,156.41,,100000.0,2,0,0
2018-08-20,3615,5.0,3.44,9090.91,100000.0,5,1,0
2018-08-19,3615,11368.0,7291.15,18181.82,100000.0,94,2,0
2018-08-18,3615,12672.4,9086.88,,100000.0,13,0,0
2018-08-17,3615,34549.0,26114.39,18181.82,100000.0,62,2,0
2018-08-16,3615,33785.62,24810.6,,100000.0,17,0,0
2018-08-15,3615,11373.59,8005.31,27272.73,100000.0,66,3,0
2018-08-14,3615,32.8,25.97,,100000.0,19,0,0
2018-08-13,3615,2293.4,1333.59,,100000.0,24,0,0
2018-08-12,3615,1104.6,1068.85,,100000.0,22,0,0
2018-08-09,3615,1.0,0.39,,100000.0,1,0,0
2018-08-07,3615,300.0,192.36,,100000.0,3,0,0
2018-08-05,3615,28.0,18.06,,100000.0,14,0,0
2018-08-04,3615,,,,100000.0,0,0,0
2018-08-03,3615,741.5,313.19,,100000.0,19,0,0
2018-07-30,3615,1400.0,842.27,,100000.0,14,0,0
2018-06-26,3615,6.2,5.06,,100000.0,4,0,0
2018-06-25,3615,60.21,54.25,,100000.0,6,0,0
2018-06-24,3615,20.0,17.49,,100000.0,1,0,0
2018-06-22,3615,,,,100000.0,0,0,0
2018-06-21,3615,2.0,1.21,,100000.0,1,0,0
2018-06-20,3615,1010.0,509.34,,100000.0,10,0,0
2018-06-17,3615,4.4,1.81,,100000.0,4,0,0
2018-06-16,3615,1.76,1.52,,100000.0,9,0,0
2018-06-14,3615,380.0,341.53,,100000.0,7,0,0
2018-06-12,3615,101.0,39.88,,100000.0,2,0,0
2018-06-10,3615,2.0,1.48,,100000.0,1,0,0
2018-06-09,3615,0.6,0.23,,100000.0,3,0,0
2018-06-08,3615,2.0,2.29,,100000.0,1,0,0
2018-06-07,3615,209.18,538.01,,100000.0,10,0,0
2018-06-05,3615,248.0,109.96,,100000.0,14,0,0
2018-06-04,3615,318.0,238.94,9090.91,100000.0,25,1,0
2018-06-02,3615,0.82,0.38,,100000.0,5,0,0
2018-06-01,3615,586.95,229.92,,100000.0,10,0,0
2018-05-30,3615,4436.55,2901.29,9090.91,100000.0,15,1,0
2018-05-29,3615,2.8,2.64,,100000.0,14,0,0
2018-05-27,3615,3.38,2.87,,100000.0,21,0,0
2018-05-25,3615,4452.58,2684.86,9090.91,100000.0,63,1,0
2018-05-24,3615,24.24,14.01,,100000.0,16,0,0
2018-05-23,3615,1984.39,773.87,9090.91,100000.0,29,1,0
2018-05-22,3615,1.4,0.83,,100000.0,5,0,0
2018-05-21,3615,18.4,14.4,,100000.0,33,0,0
2018-05-19,3615,0.6,0.23,,100000.0,3,0,0
2018-05-18,3615,18955.27,12187.03,,100000.0,13,0,0
2018-05-17,3615,5.03,5.77,,100000.0,3,0,0
2018-04-23,3615,6.0,2.34,,100000.0,3,0,0
2018-04-22,3615,14.0,9.63,,100000.0,7,0,0
2018-04-21,3615,10804.0,8788.31,,100000.0,21,0,0
2018-04-20,3615,7608.0,5214.89,,100000.0,14,0,0
2018-04-18,3615,2.16,0.84,,100000.0,2,0,0
2018-04-09,3615,200.0,171.09,,100000.0,2,0,0
2018-04-07,3615,6.0,3.38,,100000.0,3,0,0
2018-03-27,3615,200.0,118.26,,100000.0,10,0,0
2018-03-26,3615,5.17,4.35,,100000.0,4,0,0
2018-03-23,3615,12.0,7.69,,100000.0,6,0,0
2018-03-20,3615,51.16,41.74,,100000.0,82,0,0
2018-03-18,3615,3200.0,2596.89,,100000.0,32,0,0
2018-03-17,3615,1804.0,1358.28,,100000.0,13,0,0
2018-03-16,3615,2313.08,1903.88,,100000.0,44,0,0
2018-03-15,3615,6240.0,5347.56,,100000.0,150,0,0
2018-03-14,3615,1400.0,920.04,,100000.0,7,0,0
2018-03-12,3615,440.21,267.87,,100000.0,25,0,0
2018-03-11,3615,4406.0,3837.56,,100000.0,25,0,0
2018-03-10,3615,11000.0,9020.38,,100000.0,55,0,0
2018-03-09,3615,14400.0,12154.33,,100000.0,31,0,0
2018-03-08,3615,2812.0,2255.25,,100000.0,20,0,0
2018-03-07,3615,42.0,32.3,,100000.0,6,0,0
2018-03-05,3615,3.2,2.15,,100000.0,7,0,0
2018-03-03,3615,260.0,161.19,,100000.0,13,0,0
2018-02-23,3615,2200.63,1612.27,9090.91,100000.0,20,1,0
2018-02-19,3615,11335.37,7266.53,18181.82,100000.0,92,2,0
2018-02-18,3615,21.4,16.26,,100000.0,23,0,0
2018-02-17,3615,20.41,15.98,,100000.0,40,0,0
2018-02-16,3615,3423.0,2371.76,,100000.0,22,0,0
2018-02-14,3615,500.0,270.2,,100000.0,5,0,0
2018-02-12,3615,1600.57,879.7,9090.91,100000.0,14,1,0
2018-02-10,3615,8025.84,4610.57,9090.91,100000.0,67,1,0
2018-02-08,3615,673.9,496.78,,100000.0,36,0,0
2018-02-05,3615,300.0,116.76,,100000.0,3,0,0
2018-01-29,3615,800.0,840.43,,100000.0,8,0,0
2018-01-28,3615,642.92,507.27,9090.91,100000.0,25,1,0
2018-01-26,3615,0.49,0.34,,100000.0,7,0,0
2018-01-25,3615,0.21,0.18,,100000.0,3,0,0
2018-01-24,3615,2.87,2.27,,100000.0,41,0,0
2018-01-23,3615,4.12,3.04,,100000.0,25,0,0
2018-01-22,3615,11885.23,8273.08,,100000.0,57,0,0
2018-01-20,3615,2712.0,2241.37,,100000.0,32,0,0
2018-01-19,3615,2400.0,1927.88,,100000.0,22,0,0
2018-01-18,3615,11100.0,8074.55,,100000.0,57,0,0
2018-01-17,3615,5700.0,4559.51,,100000.0,50,0,0
2018-01-15,3615,13500.0,9759.5,,100000.0,39,0,0
2018-01-14,3615,7416.2,6562.93,,100000.0,14,0,0
2018-01-13,3615,5081.95,4283.13,9090.91,100000.0,35,1,0
2018-01-12,3615,26945.5,20280.41,9090.91,100000.0,67,1,0
2018-01-10,3615,2315.6,1504.72,,100000.0,17,0,0
2018-01-08,3615,10.0,10.8,,100000.0,1,0,0
2018-01-07,3615,859.0,662.15,,100000.0,9,0,0
2018-01-05,3615,640.0,532.92,,100000.0,13,0,0
2018-01-04,3615,1440.0,1314.2,,100000.0,21,0,0
2018-01-03,3615,415.6,383.88,,100000.0,32,0,0
2018-01-02,3615,104.0,78.69,,100000.0,7,0,0
2018-01-01,3615,76.83,65.27,,100000.0,19,0,0
2017-12-31,3615,523.03,212.63,,100000.0,16,0,0
2017-12-29,3615,7116.63,4965.48,9090.91,100000.0,69,1,0
2017-12-28,3615,3.46,3.08,,100000.0,20,0,0
2017-12-27,3615,9923.26,6795.07,,100000.0,81,0,0
2017-12-26,3615,106.09,43.63,,100000.0,4,0,0
2017-12-21,3615,500.0,421.32,,100000.0,5,0,0
2017-12-18,3615,1202.06,770.41,,100000.0,5,0,0
2017-12-15,3615,,,,100000.0,0,0,0
2017-12-14,3615,16011.47,12957.82,,100000.0,47,0,0
2017-12-13,3615,12820.34,9806.93,9090.91,100000.0,41,1,0
2017-12-11,3615,86.0,41.64,,100000.0,23,0,0
2017-12-10,3615,700.0,381.88,,100000.0,31,0,0
2017-12-09,3615,10203.48,7639.16,,100000.0,10,0,0
2017-12-08,3615,1009.03,518.14,,100000.0,10,0,0
2017-12-06,3615,18200.8,14149.22,9090.91,100000.0,33,1,0
2017-12-05,3615,4.43,2.85,,100000.0,23,0,0
2017-12-04,3615,38287.21,29025.21,,100000.0,13,0,0
2017-12-03,3615,4771.95,2005.57,9090.91,100000.0,23,1,0
2017-12-02,3615,9402.2,7470.04,18181.82,100000.0,60,2,0
2017-12-01,3615,345.0,248.92,,100000.0,13,0,0
2017-11-30,3615,142.73,128.63,,100000.0,40,0,0
2017-11-29,3615,6.5,5.55,,100000.0,21,0,0
2017-11-28,3615,25.92,21.28,,100000.0,43,0,0
2017-11-27,3615,5.59,2.63,,100000.0,7,0,0
2017-11-26,3615,6.5,5.7,,100000.0,8,0,0
2017-11-25,3615,7.15,6.5,,100000.0,10,0,0
2017-11-23,3615,6.0,4.6,,100000.0,11,0,0
2017-11-22,3615,3.2,2.45,,100000.0,8,0,0
2017-11-21,3615,7.2,5.52,,100000.0,18,0,0
2017-11-20,3615,5.8,5.22,,100000.0,15,0,0
2017-11-19,3615,4.8,3.72,,100000.0,18,0,0
2017-11-15,3615,20.51,15.22,,100000.0,65,0,0
2017-11-14,3615,57.8,43.11,,100000.0,39,0,0
2017-11-13,3615,0.6,0.23,,100000.0,1,0,0
2017-11-11,3615,29.13,20.76,,100000.0,22,0,0
2017-11-10,3615,3.8,2.34,,100000.0,8,0,0
2017-11-09,3615,0.2,0.15,,100000.0,2,0,0
2017-11-06,3615,959.87,708.72,,100000.0,61,0,0
2017-11-05,3615,11680.0,8234.64,,100000.0,65,0,0
2017-11-04,3615,4714.88,3561.23,,100000.0,26,0,0
2017-11-03,3615,807.95,618.19,,100000.0,9,0,0
2017-11-02,3615,2611.96,2011.79,,100000.0,20,0,0
2017-11-01,3615,17520.67,13404.59,,100000.0,37,0,0
2017-10-31,3615,8002.98,6141.58,,100000.0,28,0,0
2017-10-30,3615,7812.0,6568.51,,100000.0,41,0,0
2017-10-29,3615,7705.62,6096.4,9090.91,100000.0,43,1,0
2017-10-28,3615,3.3,2.58,,100000.0,24,0,0
2017-10-27,3615,1.59,1.15,,100000.0,18,0,0
2017-10-26,3615,5.87,4.41,,100000.0,46,0,0
2017-10-24,3615,21.26,16.39,,100000.0,63,0,0
2017-10-23,3615,9.97,7.77,,100000.0,58,0,0
2017-10-22,3615,0.81,0.39,,100000.0,5,0,0
2017-10-21,3615,1.6,1.38,,100000.0,8,0,0
2017-10-20,3615,4.86,3.71,,100000.0,31,0,0
2017-10-18,3615,3.3,2.8,,100000.0,12,0,0
2017-10-17,3615,25.4,17.44,,100000.0,24,0,0
